stage,analysis,record_type,dataset,model,seed,concept,layer,probe_metric,probe_value,tcav_value,target_effect,control_effect,gcia_excess,ci_low,ci_high,intervention_valid,interpretation,budget,concept_shift,control_budget,control_ci_high,control_ci_low,control_concept_shift,encoded,invalid_reason,metric,n_graphs,n_groups,patient_id,permutation_p,sample_id,target_ci_high,target_ci_low,valid_fraction,value
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_28,,test_28_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_28,,test_28_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_28,,test_28_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_28,,test_28_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_28,,test_28_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_28,,test_28_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_28,,test_28_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_29,,test_29_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_29,,test_29_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_29,,test_29_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_29,,test_29_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_29,,test_29_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_29,,test_29_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_29,,test_29_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_29,,test_29_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_30,,test_30_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_30,,test_30_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_30,,test_30_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_30,,test_30_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_30,,test_30_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_30,,test_30_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_30,,test_30_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_30,,test_30_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_31,,test_31_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_31,,test_31_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_31,,test_31_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_31,,test_31_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_31,,test_31_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_31,,test_31_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_31,,test_31_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,0.0,,,True,,11,0.8333333283662796,11,,,0.0,,,,,,test_31,,test_31_111,,,,
synthetic,sanity_check,aggregate,synthetic,DeepSets,11,C_relational,,,,,0.0,0.0,,0.0,0.0,,random networks may also respond; sensitivity alone does not establish learned task reliance,,,,,,,,,randomized_model_gcia_excess,,,,,,,,,0.0
synthetic,classification,training,synthetic,DeepSets,11,,,,,,,,,,,,,,,,,,,,,selected_epoch,,,,,,,,,139
synthetic,classification,aggregate,synthetic,DeepSets,23,,,,,,,,,,,,,,,,,,,,,accuracy,256,32,,,,,,,0.703125
synthetic,classification,aggregate,synthetic,DeepSets,23,,,,,,,,,,,,,,,,,,,,,balanced_accuracy,256,32,,,,,,,0.7432748538011695
synthetic,classification,aggregate,synthetic,DeepSets,23,,,,,,,,,,,,,,,,,,,,,auroc,256,32,,,,,,,0.7444444444444444
synthetic,sanity_check,aggregate,synthetic,DeepSets,23,,,,,,,,,,,,,,,,,,,,,randomized_model_accuracy,,,,,,,,,0.296875
synthetic,probe,aggregate,synthetic,DeepSets,23,C_used,0,auroc,1.0,,,,,,,,,,,,,,,,,,,,,0.01,,,,,
synthetic,probe,aggregate,synthetic,DeepSets,23,C_used,0,balanced_accuracy,1.0,,,,,,,,,,,,,,,,,,,,,0.01,,,,,
synthetic,sanity_check,aggregate,synthetic,DeepSets,23,C_used,0,,,,,,,,,,,,,,,,,,,shuffled_concept_probe_auroc,,,,0.01,,,,,0.4965277777777778
synthetic,probe,aggregate,synthetic,DeepSets,23,C_used,1,auroc,1.0,,,,,,,,,,,,,,,,,,,,,0.01,,,,,
synthetic,probe,aggregate,synthetic,DeepSets,23,C_used,1,balanced_accuracy,1.0,,,,,,,,,,,,,,,,,,,,,0.01,,,,,
synthetic,sanity_check,aggregate,synthetic,DeepSets,23,C_used,1,,,,,,,,,,,,,,,,,,,shuffled_concept_probe_auroc,,,,0.01,,,,,0.4918841737689394
synthetic,probe,aggregate,synthetic,DeepSets,23,C_used,2,auroc,1.0,,,,,,,,,,,,,,,,,,,,,0.01,,,,,
synthetic,probe,aggregate,synthetic,DeepSets,23,C_used,2,balanced_accuracy,1.0,,,,,,,,,,,,,,,,,,,,,0.01,,,,,
synthetic,sanity_check,aggregate,synthetic,DeepSets,23,C_used,2,,,,,,,,,,,,,,,,,,,shuffled_concept_probe_auroc,,,,0.01,,,,,0.49666094539141414
synthetic,probe,aggregate,synthetic,DeepSets,23,C_used,3,auroc,1.0,,,,,,,,,,,,,,,,,,,,,0.01,,,,,
synthetic,probe,aggregate,synthetic,DeepSets,23,C_used,3,balanced_accuracy,1.0,,,,,,,,,,,,,,,,,,,,,0.01,,,,,
synthetic,sanity_check,aggregate,synthetic,DeepSets,23,C_used,3,,,,,,,,,,,,,,,,,,,shuffled_concept_probe_auroc,,,,0.01,,,,,0.49220476246843436
synthetic,tcav,aggregate,synthetic,DeepSets,23,C_used,3,auroc,1.0,1.0,,,,,,,,,,,,,,True,,,,,,0.01,,,,,
synthetic,gcia,aggregate,synthetic,DeepSets,23,C_used,3,auroc,1.0,1.0,0.409765052376315,0.12012810992018785,0.28963694226695225,0.28774008674081414,0.2914717161998851,True,model-level functional reliance under the tested intervention,6.928203105926514,2.0,6.928203105926514,0.12092415430552136,0.11933717209903989,1.1098260935260562e-08,True,,,256,32,,0.01,,0.41200570165528916,0.4074948394380044,1.0,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.3952093720436096,0.20518386363983154,0.19002550840377808,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_0,,test_0_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.3952093720436096,0.20152920484542847,0.19368016719818115,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_0,,test_0_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.41005897521972656,0.21054087579250336,0.1995180994272232,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_0,,test_0_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.41005897521972656,0.20610734820365906,0.2039516270160675,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_0,,test_0_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.3952093720436096,0.03407512232661247,0.36113426089286804,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_0,,test_0_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.3952093720436096,0.034703098237514496,0.3605062663555145,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_0,,test_0_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.41005897521972656,0.02387048676609993,0.38618847727775574,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_0,,test_0_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.41005897521972656,0.023839592933654785,0.3862193822860718,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_0,,test_0_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4063332676887512,0.22425243258476257,0.18208083510398865,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_1,,test_1_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4063332676887512,0.21164029836654663,0.1946929693222046,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_1,,test_1_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.42099159955978394,0.2310546189546585,0.18993698060512543,,,True,,6.928203105926514,2.0,6.928203105926514,,,2.9802322387695312e-08,,,,,,test_1,,test_1_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.42099159955978394,0.22937360405921936,0.19161799550056458,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_1,,test_1_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4063332676887512,0.021709019318223,0.3846242427825928,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_1,,test_1_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4063332676887512,0.02331669256091118,0.38301658630371094,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_1,,test_1_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.42099159955978394,0.016524454578757286,0.4044671356678009,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_1,,test_1_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.42099159955978394,0.014298371970653534,0.4066932201385498,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_1,,test_1_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.40036463737487793,0.2113248109817505,0.18903982639312744,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_2,,test_2_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.40036463737487793,0.20811708271503448,0.19224755465984344,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_2,,test_2_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.40934109687805176,0.2164347618818283,0.19290633499622345,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_2,,test_2_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.40934109687805176,0.21440330147743225,0.1949377954006195,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_2,,test_2_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.40036463737487793,0.028495769947767258,0.37186887860298157,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_2,,test_2_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.40036463737487793,0.02854221686720848,0.37182241678237915,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_2,,test_2_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.40934109687805176,0.022257734090089798,0.38708335161209106,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_2,,test_2_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.40934109687805176,0.023586543276906013,0.3857545554637909,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_2,,test_2_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4019307494163513,0.20756816864013672,0.1943625807762146,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_3,,test_3_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4019307494163513,0.21127988398075104,0.19065086543560028,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_3,,test_3_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4133872389793396,0.20659998059272766,0.20678725838661194,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_3,,test_3_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4133872389793396,0.22881624102592468,0.18457099795341492,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_3,,test_3_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4019307494163513,0.025833584368228912,0.376097172498703,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_3,,test_3_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4019307494163513,0.028844265267252922,0.37308648228645325,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_3,,test_3_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4133872389793396,0.023227611556649208,0.39015963673591614,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_3,,test_3_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4133872389793396,0.023941632360219955,0.38944560289382935,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_3,,test_3_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.40798425674438477,0.21981176733970642,0.18817248940467834,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_4,,test_4_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.40798425674438477,0.211077019572258,0.19690723717212677,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_4,,test_4_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4184136390686035,0.23085150122642517,0.18756213784217834,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_4,,test_4_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4184136390686035,0.22710412740707397,0.19130951166152954,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_4,,test_4_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.40798425674438477,0.021655654534697533,0.3863286077976227,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_4,,test_4_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.40798425674438477,0.025101065635681152,0.3828831911087036,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_4,,test_4_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4184136390686035,0.018048331141471863,0.40036529302597046,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_4,,test_4_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4184136390686035,0.0174906924366951,0.400922954082489,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_4,,test_4_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.41741275787353516,0.22791752219200134,0.1894952356815338,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_5,,test_5_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.41741275787353516,0.2338973879814148,0.18351536989212036,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_5,,test_5_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4248252213001251,0.2258056253194809,0.19901959598064423,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_5,,test_5_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4248252213001251,0.2359582781791687,0.18886694312095642,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_5,,test_5_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.41741275787353516,0.017508529126644135,0.3999042212963104,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_5,,test_5_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.41741275787353516,0.01722060702741146,0.40019214153289795,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_5,,test_5_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4248252213001251,0.013034114614129066,0.4117911159992218,,,True,,6.928203105926514,2.0,6.928203105926514,,,2.9802322387695312e-08,,,,,,test_5,,test_5_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4248252213001251,0.01764708198606968,0.40717813372612,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_5,,test_5_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.40308791399002075,0.20559623837471008,0.19749167561531067,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_6,,test_6_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.40308791399002075,0.2115665227174759,0.19152139127254486,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_6,,test_6_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4210847020149231,0.22784024477005005,0.19324445724487305,,,True,,6.928203105926514,2.0,6.928203105926514,,,2.9802322387695312e-08,,,,,,test_6,,test_6_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4210847020149231,0.22800420224666595,0.19308049976825714,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_6,,test_6_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.40308791399002075,0.02554733119904995,0.37754058837890625,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_6,,test_6_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.40308791399002075,0.026873180642724037,0.37621474266052246,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_6,,test_6_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4210847020149231,0.016887767240405083,0.40419694781303406,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_6,,test_6_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4210847020149231,0.015366455540060997,0.40571823716163635,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_6,,test_6_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4087682366371155,0.22202754020690918,0.1867406964302063,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_7,,test_7_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4087682366371155,0.21832528710365295,0.19044294953346252,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_7,,test_7_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.418188214302063,0.22556401789188385,0.19262419641017914,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_7,,test_7_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.418188214302063,0.2201085388660431,0.1980796754360199,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_7,,test_7_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4087682366371155,0.021865159273147583,0.3869030773639679,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_7,,test_7_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4087682366371155,0.023613234981894493,0.38515499234199524,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_7,,test_7_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.418188214302063,0.017626827582716942,0.4005613923072815,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_7,,test_7_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.418188214302063,0.017099395394325256,0.4010888338088989,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_7,,test_7_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.3850749135017395,0.18325790762901306,0.20181700587272644,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_8,,test_8_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.3850749135017395,0.19219130277633667,0.19288361072540283,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_8,,test_8_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4024723172187805,0.2147868573665619,0.18768545985221863,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_8,,test_8_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4024723172187805,0.2007787525653839,0.2016935646533966,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_8,,test_8_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.3850749135017395,0.0389922633767128,0.3460826575756073,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_8,,test_8_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.3850749135017395,0.04140300676226616,0.34367191791534424,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_8,,test_8_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4024723172187805,0.029326556250452995,0.3731457591056824,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_8,,test_8_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4024723172187805,0.030137257650494576,0.3723350465297699,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_8,,test_8_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4126308858394623,0.21516834199428558,0.1974625438451767,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_9,,test_9_000,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4126308858394623,0.22782257199287415,0.18480831384658813,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_9,,test_9_001,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4144802391529083,0.23229682445526123,0.1821834146976471,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_9,,test_9_010,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4144802391529083,0.21933495998382568,0.19514527916908264,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_9,,test_9_011,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4126308858394623,0.018331894651055336,0.3942990005016327,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_9,,test_9_100,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4126308858394623,0.017505664378404617,0.39512521028518677,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_9,,test_9_101,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4144802391529083,0.013641814701259136,0.4008384346961975,,,True,,6.928203105926514,2.0,6.928203105926514,,,2.9802322387695312e-08,,,,,,test_9,,test_9_110,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.4144802391529083,0.014877320267260075,0.3996029198169708,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_9,,test_9_111,,,,
synthetic,gcia,observation,synthetic,DeepSets,23,C_used,,,,,0.402823805809021,0.22236543893814087,0.18045836687088013,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_10,,test_10_000,,,,
